"","ensembl.id","Symbol","moduleColor","GS.AUC.urea","GS.prot.int","GS.carb.int","GS.fgf21.serum","GS.creat.D2","p.GS.AUC.urea","p.GS.prot.int","p.GS.carb.int","p.GS.fgf21.serum","p.GS.creat.D2","MM.paleturquoise","p.MM.paleturquoise","MM.maroon","p.MM.maroon","MM.darkseagreen4","p.MM.darkseagreen4","MM.lightsteelblue1","p.MM.lightsteelblue1","MM.cyan","p.MM.cyan","MM.darkred","p.MM.darkred","MM.darkslateblue","p.MM.darkslateblue","MM.skyblue1","p.MM.skyblue1","MM.skyblue2","p.MM.skyblue2","MM.plum2","p.MM.plum2","MM.darkorange","p.MM.darkorange","MM.mediumorchid","p.MM.mediumorchid","MM.grey","p.MM.grey"
"ENSMUSG00000031700","ENSMUSG00000031700","Gpt2","maroon",-0.300537392683518,-0.627181426166776,0.614526948569349,0.422576931466658,-0.290818457821793,0.197915247032562,0.00307796797607065,0.00393852594038396,0.0634266247590371,0.213522386517619,0.266121659015967,0.256752001838924,0.877909576843605,3.64564326298143e-07,-0.0308156846226293,0.897382742806083,-0.581796656581443,0.00712378660383261,-0.780322865138741,4.93734283517577e-05,0.0743905042940494,0.755272198491679,0.470166497570032,0.0364448338957546,0.497608261248243,0.0255791918234519,-0.0440528692857672,0.853688799094915,-0.159852075643977,0.500820699484887,-0.428062872098917,0.0597153001130053,-0.262324464306072,0.263857093277497,-0.157584561183674,0.506993056972736
"ENSMUSG00000062542","ENSMUSG00000062542","Syt9","maroon",-0.210480993266315,-0.605279311892577,0.522271625390195,0.420458361567441,-0.449436444107246,0.373075200552844,0.00468608135846618,0.018162616721657,0.0649055032787641,0.0468048302615521,0.076418587884369,0.748803435172376,0.587610776730745,0.00644054582175749,0.0490793369597121,0.837197254115704,-0.269333052938117,0.250838690346773,-0.459962260936075,0.0412944126218805,0.125961938268208,0.59669257888056,0.137630692318437,0.562834599434988,0.375006165703528,0.103273263290886,0.18915749826823,0.424453537807272,-0.0143523662829292,0.952111357821076,-0.28915746393865,0.216268552474951,-0.276849967882839,0.23733960493122,-0.494651639092147,0.0266087674337823
"ENSMUSG00000042156","ENSMUSG00000042156","Dzip1","maroon",-0.205346733417981,-0.826078696913783,0.772106609722006,0.41983098346918,-0.485751047491288,0.38511140274444,7.21901640764785e-06,6.65063129366944e-05,0.0653483924815171,0.0299065270759034,0.169127051488169,0.475958214728667,0.820663472667132,9.31510177238247e-06,0.0355131594540429,0.881838046971519,-0.564789495690978,0.00947030263598331,-0.677234542005362,0.00103750005057232,-0.0905627235369322,0.704158942208047,0.435467343002239,0.0549697996202177,0.457519643877265,0.0425260295656071,0.0660273805703176,0.782108869634551,0.0820311374540294,0.730986886942164,-0.427977374119975,0.0597718489933621,-0.253753611638841,0.280345281042349,-0.167444942560965,0.480420801075046
"ENSMUSG00000005268","ENSMUSG00000005268","Prlr","maroon",-0.400102021808385,-0.701401144347601,0.527980032162943,0.408565298371759,-0.530555660599651,0.0804694791826125,0.000568975894878359,0.0167198614924881,0.0736943742411839,0.0160997040110576,0.379014535231437,0.0993480186172645,0.93278292862087,2.08098278348636e-09,-0.179480532585518,0.448954594433981,-0.624138280699674,0.00326907392898482,-0.686511278633299,0.000829236585548714,0.195219913698114,0.40947644548474,0.503148398227749,0.0237348219683251,0.318316675229885,0.171379117758947,0.102932956819525,0.665857688174025,0.0655344692118303,0.783698329939809,-0.287868813482315,0.218415041631651,-0.114918649589922,0.629490768441977,-0.135250575059745,0.569671453100557
"ENSMUSG00000034258","ENSMUSG00000034258","Flvcr2","maroon",-0.343564897875068,-0.471186572694416,0.288947557255712,0.405529190567438,-0.34885905755824,0.13804306604345,0.0359855435372895,0.216617241982322,0.0760739557950347,0.131678684408,0.228902233185493,0.331678383400085,0.709390094988957,0.000460576967608573,-0.0726863011702623,0.760720086457092,-0.223910595567526,0.342617113869039,-0.434977984793998,0.0552742713430432,0.359772699075169,0.119219843049018,0.0992325536991511,0.677236856790738,0.343813824978065,0.137739057126355,0.135698678825215,0.568381519037926,-0.0696457870924141,0.770466640713386,-0.1133061742997,0.634338080954516,-0.204751998255926,0.386519494971986,-0.152535829397792,0.520865980296148
"ENSMUSG00000097462","ENSMUSG00000097462","9530026P05Rik","maroon",-0.423782026413076,-0.548709622743061,0.19815994048122,0.398416602388266,-0.434647213347043,0.0625968258514368,0.0122330867985404,0.402318037064022,0.0818720964378239,0.0554807983580394,0.511382956795945,0.0211896880830664,0.727286658801467,0.000279580702535834,-0.370336119702537,0.107987073313034,-0.389336690295318,0.0897417647850127,-0.359920683909041,0.119056929838735,0.460002518538603,0.0412743475940266,0.329192378621277,0.156405595343931,0.181042806120214,0.444950239226265,-0.0736853938808728,0.757524917640855,-0.280785489384932,0.230462902589851,0.065502479268957,0.78380151448024,0.0736056094312003,0.7577799356075,-0.0775611796222681,0.745166103136102
"ENSMUSG00000039710","ENSMUSG00000039710","Slc7a12","maroon",-0.269688396110216,-0.593952614772276,0.466564817081251,0.392600249532408,-0.389276057980531,0.250189761226581,0.00575757186794716,0.038103064050079,0.0868517431489158,0.0897961177213119,0.221647930842616,0.347644090654355,0.889724884135267,1.52527154521981e-07,-0.0127626915265391,0.957410632333323,-0.47742448678094,0.0332741117460141,-0.700287422513582,0.000585680183739477,0.202927342977613,0.390857414066727,0.373345502298357,0.104932038094441,0.436370211289843,0.0544114004743046,-0.114537865310216,0.630634150601986,-0.140441866896042,0.554806496492679,-0.381696378205706,0.0967832231261716,-0.248672005478423,0.29041610010634,-0.0952016231906486,0.689709424657925
"ENSMUSG00000023333","ENSMUSG00000023333","Gcm1","maroon",-0.328896908870968,-0.632813407022004,0.291301130233552,0.378836682969205,-0.485986855468321,0.156799985560015,0.00274876243502944,0.212728702298003,0.099519842140894,0.0298152123504702,0.237813087846126,0.312671238913628,0.569405459962454,0.00877886939742626,-0.0359125252500049,0.880518319331693,-0.167726397059797,0.479672662321212,-0.409070721009062,0.0733037032999695,0.301098773700737,0.197037722382951,0.102547127567891,0.667040931610295,0.376531234218145,0.101766775419073,-0.0749633581416703,0.753443417024348,-0.0415003221221937,0.862086417625095,-0.066364730117963,0.781021518420997,-0.208847164267378,0.376882051697287,0.177178045017815,0.454890128613229
"ENSMUSG00000031537","ENSMUSG00000031537","Ikbkb","maroon",-0.164623191401449,-0.508200155549524,0.465794383398359,0.372959280057063,-0.388372426225284,0.487953337055665,0.0221463419129309,0.0384652587941152,0.105320573472237,0.0906090356549682,0.0982092941898801,0.680395543364974,0.726378449356002,0.000287013877215893,0.143609152745583,0.545823233154359,-0.392456427195635,0.0869776398671206,-0.779252428982811,5.13632070166929e-05,0.139417912518053,0.557724755888837,0.301841509817414,0.195880716363038,0.511885389188989,0.021041722296293,-0.0396055209929466,0.868329394650837,0.054929752084007,0.818084836251499,-0.507177583435224,0.0224608661553641,-0.402350845999991,0.0786258502585944,-0.13137448047153,0.580882244343087
"ENSMUSG00000109089","ENSMUSG00000109089","4833411C07Rik","maroon",-0.239661812751449,-0.682250272147233,0.740936065533975,0.371532798613421,-0.325094762901456,0.3088117523698,0.000920018971573118,0.000186111241123597,0.106764636337139,0.161936612013278,0.229275793540745,0.330868152352436,0.771218821798567,6.86321542729051e-05,-0.100590876370884,0.673051875517095,-0.71078192918088,0.000443616141102037,-0.569624577506754,0.00874709973140238,-0.270052267166491,0.249526369522837,0.590010393365134,0.00617470711498905,0.15691547994758,0.508821299826992,0.292414197242991,0.210905852978523,0.149021160919089,0.530627809454597,-0.359049515479274,0.120018275236608,-0.0316026350521096,0.894775934926146,-0.121790590015149,0.608997860320127
"ENSMUSG00000030492","ENSMUSG00000030492","Slc7a9","maroon",-0.289078603623485,-0.509345880755729,0.522691478961723,0.371176338126527,-0.271269757391688,0.216399509106184,0.0217981016528037,0.0180532253081312,0.107127717032491,0.247314873580271,0.416284266723072,0.0678950679667181,0.867901259404131,7.13195460131811e-07,-0.286231909833815,0.221161708721555,-0.756524822075344,0.000113340945056635,-0.621151285989651,0.00346613720369617,-0.0346676805140516,0.884632967009167,0.675909200777429,0.00107057392698031,0.178227326392383,0.452180213913506,0.32901265446861,0.156645407467523,0.124131279687341,0.602080206814304,-0.270493066880591,0.248724230981594,0.0418244474891919,0.86101926960884,-0.157980878370574,0.505911622763895
"ENSMUSG00000069456","ENSMUSG00000069456","Rdh16","maroon",-0.268981625308507,-0.686557298461423,0.648665751264447,0.369411329277558,-0.485354585746404,0.251481523533598,0.000828299079058101,0.00197552625571915,0.108938677211905,0.03006054815098,0.341053436016455,0.141136712337352,0.904245253214184,4.52074753611477e-08,-0.236890800397015,0.314607451743881,-0.659810187505916,0.00154874696359633,-0.402333764391174,0.0786397347098289,-0.118024064935081,0.62019659655918,0.525567515573507,0.017317964554314,0.14009404487626,0.555797020159214,0.209829740524643,0.374590015139895,0.126667234372004,0.594622259926011,-0.163696843117127,0.490438805503866,0.0841597880029676,0.724263662912148,-0.206927437706442,0.381382892287335
"ENSMUSG00000040170","ENSMUSG00000040170","Fmo2","maroon",-0.209936613734092,-0.60091313198768,0.495514581054037,0.369364564183564,-0.426463807036814,0.374341189939367,0.0050777046353999,0.0263049504776611,0.10898695857212,0.0607796596274329,0.131079707851266,0.581738657229686,0.825238873311766,7.51434918129207e-06,0.107853118056709,0.650836202468614,-0.374274703966896,0.104001530361979,-0.758557470156219,0.000105961762730273,0.201735429197884,0.393705582785434,0.252701796648918,0.282411766522779,0.544775281798786,0.0129996636450858,0.110171653254738,0.643801845098202,0.107666348818412,0.651404102674031,-0.433064064908473,0.0564774240962408,-0.414693170282866,0.0690614483983545,-0.183782893422855,0.437972152607525
"ENSMUSG00000019897","ENSMUSG00000019897","Ccdc59","maroon",-0.220315036656823,-0.486666022297603,0.414983994011675,0.367340732066044,-0.249625259144842,0.350625337422036,0.0295534326794353,0.0688471405599583,0.111091247638811,0.288510197318984,0.395784392447196,0.0840987492504121,0.833807655673962,4.94084628645571e-06,-0.391026739979631,0.0882364594522253,-0.739191192258897,0.000196315934631823,-0.352869317820595,0.126998065466039,-0.0201502337013889,0.932801815727704,0.690874166899704,0.000744247572619809,-0.128703919841357,0.58866070982896,0.149718532912968,0.528684166333143,-0.113614706497037,0.633409475353581,-0.164376794180716,0.488613834158119,0.305183455145332,0.190731079201647,-0.17980908054133,0.448110925952086
"ENSMUSG00000035540","ENSMUSG00000035540","Gc","maroon",-0.583188757792468,-0.62003720278405,0.338238241719236,0.366708562544548,-0.474653663257389,0.00695502646617496,0.00354211651666553,0.144661990570807,0.111754511605343,0.0344580780936264,0.533083293916151,0.0155091757230295,0.838778700608039,3.83213994355208e-06,-0.316097659417289,0.174550533247581,-0.59912443425427,0.00524574432599924,-0.637789872899217,0.00248279779247138,0.344038118902614,0.137465536171746,0.523560306500454,0.0178285275451115,0.286572876651357,0.220587722514108,-0.0398180594830948,0.867628743821367,0.0115973154819275,0.961296587307126,-0.137001614777449,0.564638093102624,-0.0231848520431993,0.922708881707966,0.172167479371137,0.467945063616958
"ENSMUSG00000033430","ENSMUSG00000033430","Terf2ip","maroon",-0.391008521749307,-0.680966386489354,0.590019119630083,0.354832585974625,-0.528100106743619,0.0882525864140664,0.000948964148151025,0.00617375709886461,0.124750269184768,0.0166905311176919,0.322896255729791,0.164959104099464,0.718793391387197,0.00035595521348568,-0.1454671502678,0.540584342794789,-0.421915198779821,0.0638857928105295,-0.409366329133228,0.0730759285087619,0.0491089135738321,0.837100401383388,0.28731129276026,0.219348015066922,0.330933825473081,0.154095086621107,0.0173425945860678,0.942148667369064,-0.0960834235595629,0.686974220683226,-0.0948853466758775,0.690691369447132,-0.0962304492380845,0.686518533460645,-0.169222342614649,0.475706033371862
"ENSMUSG00000113137","ENSMUSG00000113137",NA,"maroon",-0.383837539282014,-0.595107342695281,0.453983812370384,0.317782697749358,-0.324104461104797,0.0947704986002466,0.00563987560108498,0.0443588768606969,0.172138650774543,0.163293308639005,0.369228217742759,0.109127814000195,0.789317673647539,3.51169189914362e-05,-0.260760372089914,0.266819394424655,-0.749764454234907,0.00014114643655813,-0.644030315509439,0.00217994304248564,0.075054227089746,0.753153442394025,0.67623768815111,0.00106229481751494,0.0668737581138834,0.779381551092945,0.266318512770972,0.256387003081841,0.0778852820610478,0.744135294805155,-0.323968966726962,0.163479540467209,0.0518776791100534,0.828043864975945,-0.0324032246775282,0.892125012024314
"ENSMUSG00000072258","ENSMUSG00000072258","Taf1a","maroon",-0.382227865025463,-0.451307943363493,0.263268073329288,0.30138059114414,-0.303548957798317,0.0962807301096809,0.0457859439119983,0.262080016667686,0.196598181092691,0.193238191604802,0.404735622977967,0.0767052507595982,0.70915141799953,0.000463540128079809,-0.303048500097679,0.194010231145705,-0.616349900945129,0.00380351004324898,-0.470080350413554,0.0364838295887331,0.202580875946655,0.391684141877967,0.512340440811293,0.0209084202288452,0.039133588988428,0.869885495028687,0.271582519772123,0.246748790953879,0.114810153078557,0.629816468740303,-0.143032551424164,0.547453706352858,0.105181128410703,0.658978285674725,-0.278182907103665,0.234995841797367
"ENSMUSG00000046947","ENSMUSG00000046947","Adck2","maroon",-0.623180679940688,-0.671827005535938,0.557084972190278,0.288964248937861,-0.529124950749183,0.00333120987578125,0.00117808457260247,0.0107226528622685,0.21658950083592,0.0164418683436475,0.381320646955155,0.0971396112777784,0.652159109371705,0.00183229588253013,-0.234961961487336,0.31867999548111,-0.422575684510614,0.0634274876582019,-0.321550168039455,0.166828722622393,0.0511629098326837,0.830379897508657,0.265950807554199,0.257069055143946,0.203747514481601,0.388904213486792,0.212353457414776,0.368739203976949,0.225804613982853,0.338442001149988,0.0438789968620391,0.854260351157891,-0.0190439181136471,0.936483882415759,0.235219762890917,0.318133856880058
"ENSMUSG00000029534","ENSMUSG00000029534","St7","maroon",-0.177191617788995,-0.357809721967144,0.39169043798443,0.287121381712347,-0.244971930671451,0.454855021781425,0.121395957371511,0.0876504254041329,0.21966641429911,0.297887025077179,0.386046912580833,0.0927259399556316,0.780556607928684,4.89478938507304e-05,-0.261917400882541,0.264626044690252,-0.66228608901113,0.0014652878165531,-0.522739359989849,0.0180407835943839,0.0155684931061593,0.948058622139367,0.604468591683818,0.00475684878028848,0.144258565127702,0.543989509468105,0.105435082885204,0.658202827725604,-0.0331183682331188,0.889757949675833,-0.229289600846328,0.330838227535846,0.0865851619871732,0.716626900513808,-0.124519956833076,0.600934655589429
"ENSMUSG00000037977","ENSMUSG00000037977","6430571L13Rik","maroon",-0.120841290117533,-0.478456486873598,0.46766969424998,0.272546768796453,-0.259390591353675,0.611812590136308,0.0328413546335391,0.0375882685873119,0.245008776945582,0.269430776617714,0.240465953191161,0.307142013465614,0.686664914785545,0.000826110238042477,-0.227360001194973,0.33503578446374,-0.573514801120507,0.00819848121338575,-0.288823429263893,0.216823612788145,-0.0970492307515587,0.683982733338998,0.481344031133911,0.0316538403041372,-0.0837451071997899,0.725571902887783,0.369700762390145,0.10864020346572,0.0125283060176596,0.958192120948104,-0.160388810460577,0.499365012586423,0.169354720188572,0.475355816453082,-0.3461713943428,0.134883160849255
"ENSMUSG00000112532","ENSMUSG00000112532","Gm36283","maroon",-0.318641080873944,-0.447128420075648,0.443579076778843,0.267655801900748,-0.166183871452073,0.170918801902859,0.0480852528757564,0.0501065429209127,0.253916170809252,0.483779995236004,0.393827893635529,0.0857825709702856,0.823847841991642,8.02665200000254e-06,-0.271082239798712,0.247654668094005,-0.71088451155854,0.00044238737572736,-0.594649923288847,0.00568625926617687,0.083067264429243,0.72771194464999,0.58892281984211,0.00629405335173829,0.0995810373382958,0.676162306955695,0.325148616001696,0.16186305770503,0.00131748172310685,0.995601646545783,-0.24889780940806,0.289963937545328,0.0466543562289823,0.845145741303762,-0.307028443270383,0.187927491329212
